지점,일시,기온(℃),0.1mm 일 누적 강수량(mm),0.5mm 일 누적 강수량(mm),풍향(16방위),풍속(m/s),상대습도(%),현지기압(hPa),해면기압(hPa),일 누적 일사(MJ/m2),일 누적 일조(hr)
8256,2023-01-01 3:40,-3.6,,,321.3,0.5,73.6,,,,
8256,2023-01-01 3:45,-3.4,,,317.4,0.6,73.2,,,,
8256,2023-01-01 3:50,-3.4,,,226.9,0.3,72.6,,,,
8256,2023-01-01 3:55,-3.5,,,259.7,0.1,73.1,,,,
8256,2023-01-01 4:00,-3.6,,,166.4,0.6,73.6,,,,
8256,2023-01-01 4:05,-3.7,,,171.9,0.8,73.8,,,,
8256,2023-01-01 4:10,-3.7,,,259.6,0.3,74,,,,
8256,2023-01-01 4:15,-3.7,,,143.3,0.3,73.3,,,,
8256,2023-01-01 4:20,-3.9,,,14.8,0.2,73.9,,,,
8256,2023-01-01 4:25,-3.9,,,236.7,0.2,74.2,,,,
8256,2023-01-01 4:30,-4,,,316.6,1.1,74.7,,,,
8256,2023-01-01 4:35,-4,,,299.5,0.5,75.6,,,,
8256,2023-01-01 4:40,-4,,,305.7,0.4,75.5,,,,
8256,2023-01-01 4:45,-3.9,,,323.1,1,75.6,,,,
8256,2023-01-01 4:50,-4.1,,,306,0.6,76.2,,,,
8256,2023-01-01 4:55,-4.1,,,308.7,0.9,76,,,,
8256,2023-01-01 5:00,-4.1,,,322.8,0.9,75.9,,,,
8256,2023-01-01 5:05,-4.2,,,337.2,0.5,76.4,,,,
8256,2023-01-01 5:10,-4.2,,,339.1,0.8,76.7,,,,
8256,2023-01-01 5:15,-4.3,,,318.8,0.9,75.9,,,,
8256,2023-01-01 5:20,-4.3,,,317.6,0.7,76.3,,,,
8256,2023-01-01 5:25,-4.2,,,320.8,0.5,75.9,,,,
8256,2023-01-01 5:30,-4.3,,,320.6,0.5,76,,,,
8256,2023-01-01 5:35,-4.3,,,317.5,0.7,76.3,,,,
8256,2023-01-01 5:40,-4.3,,,351.3,0.6,76.5,,,,
8256,2023-01-01 5:45,-4.3,,,349.7,0.5,76.1,,,,
8256,2023-01-01 5:50,-4.4,,,310.5,0,76.4,,,,
8256,2023-01-01 5:55,-4.5,,,157.9,0.1,76.9,,,,
8256,2023-01-01 6:00,-4.5,,,197.7,0.3,76.6,,,,
8256,2023-01-01 6:05,-4.6,,,177.6,0.7,76.3,,,,
8256,2023-01-01 6:10,-4.6,,,301.4,0.3,76.8,,,,
8256,2023-01-01 6:15,-4.7,,,286.1,0,76.5,,,,
8256,2023-01-01 6:20,-4.7,,,177.1,0.8,76.6,,,,
8256,2023-01-01 6:25,-4.7,,,171.4,0.8,76.6,,,,
8256,2023-01-01 6:30,-4.8,,,325.3,0.3,77.3,,,,
8256,2023-01-01 6:35,-4.8,,,321,0.4,77.3,,,,
8256,2023-01-01 6:40,-4.8,,,302.9,0.5,77.3,,,,
8256,2023-01-01 6:45,-4.8,,,305.1,0.2,77.5,,,,
8256,2023-01-01 6:50,-4.7,,,320.2,0.2,77.4,,,,
8256,2023-01-01 6:55,-4.7,,,351.8,0.2,77,,,,
8256,2023-01-01 7:00,-4.8,,,133.7,0.1,77.3,,,,
8256,2023-01-01 7:05,-4.9,,,40.9,0,77.9,,,,
8256,2023-01-01 7:10,-4.9,,,333.7,0.2,78,,,,
8256,2023-01-01 7:15,-4.8,,,334.8,0.4,78,,,,
8256,2023-01-01 7:20,-4.8,,,179.3,0.5,77.5,,,,
8256,2023-01-01 7:25,-4.7,,,202.5,0.1,77.2,,,,
8256,2023-01-01 7:30,-4.7,,,338.9,0.6,76.9,,,,
8256,2023-01-01 7:35,-4.8,,,316.6,0.3,77.1,,,,
8256,2023-01-01 7:40,-4.8,,,297.3,0.5,77.8,,,,
8256,2023-01-01 7:45,-4.8,,,315,0.8,77.5,,,,
8256,2023-01-01 7:50,-4.8,,,293,0.7,77.8,,,,
8256,2023-01-01 7:55,-4.7,,,311.2,1,77.8,,,,
8256,2023-01-01 8:00,-4.6,,,313.8,0.3,77.9,,,,
8256,2023-01-01 8:05,-4.4,,,318.3,0,77.2,,,,
8256,2023-01-01 8:10,-4.1,,,194.1,0.1,75.2,,,,
8256,2023-01-01 8:15,-3.9,,,29.5,0.1,74.2,,,,
8256,2023-01-01 8:20,-3.7,,,268.3,0.1,72.9,,,,
8256,2023-01-01 8:25,-3.6,,,184.1,0.3,72.8,,,,
8256,2023-01-01 8:30,-3.6,,,309.4,0.1,73.2,,,,
8256,2023-01-01 8:35,-3.5,,,169.6,0.6,72.9,,,,
8256,2023-01-01 8:40,-3.3,,,162.8,0.7,72.8,,,,
8256,2023-01-01 8:45,-3.4,,,156.2,0.8,72.4,,,,
8256,2023-01-01 8:50,-3.4,,,154.5,0.8,71.4,,,,
8256,2023-01-01 8:55,-3.1,,,170.5,0.5,70.7,,,,
8256,2023-01-01 9:00,-2.6,,,86.4,0.2,69.8,,,,
8256,2023-01-01 9:05,-2.2,,,149.7,0.6,68.3,,,,
8256,2023-01-01 9:10,-2.5,,,159.2,0.9,69.9,,,,
8256,2023-01-01 9:15,-2.4,,,168.2,0.9,70.9,,,,
8256,2023-01-01 9:20,-2.3,,,162.2,0.6,71.5,,,,
8256,2023-01-01 9:25,-1.6,,,338.2,0.3,69.1,,,,
8256,2023-01-01 9:30,-1.3,,,337.4,0.3,68.1,,,,
8256,2023-01-01 9:35,-0.6,,,136.7,0.5,65.6,,,,
8256,2023-01-01 9:40,-0.3,,,93,0.5,64,,,,
8256,2023-01-01 9:45,-0.1,,,132.1,0.8,63.1,,,,
8256,2023-01-01 9:50,-0.2,,,116.7,0.8,63.5,,,,
8256,2023-01-01 9:55,0.1,,,113.7,0.4,62.7,,,,
8256,2023-01-01 10:00,0.8,,,118.2,0.4,59.8,,,,
8256,2023-01-01 10:05,1.3,,,132.6,0.6,57.8,,,,
8256,2023-01-01 10:10,1.4,,,143.2,0.7,57.2,,,,
8256,2023-01-01 10:15,1.3,,,148.7,0.7,57.6,,,,
8256,2023-01-01 10:20,1.6,,,167.1,0.5,56.6,,,,
8256,2023-01-01 10:25,1.6,,,171.7,0.9,56.4,,,,
8256,2023-01-01 10:30,1.5,,,171.3,0.9,57.4,,,,
8256,2023-01-01 10:35,1.8,,,166.2,1,56.7,,,,
8256,2023-01-01 10:40,1.8,,,169.6,1.2,57,,,,
8256,2023-01-01 10:45,2,,,160,1.1,56.9,,,,
8256,2023-01-01 10:50,2.4,,,160.4,1,55.1,,,,
8256,2023-01-01 10:55,2.8,,,145.9,0.8,52.7,,,,
8256,2023-01-01 11:00,3.2,,,168.3,1,51.2,,,,
8256,2023-01-01 11:05,3.4,,,145.5,0.9,51.8,,,,
8256,2023-01-01 11:10,3.3,,,167.9,1.1,52.2,,,,
8256,2023-01-01 11:15,3.4,,,165.1,1,52,,,,
8256,2023-01-01 11:20,3.7,,,172.5,1.1,51,,,,
8256,2023-01-01 11:25,4.2,,,156.3,1,49.7,,,,
8256,2023-01-01 11:30,4.6,,,162.2,1,48.2,,,,
8256,2023-01-01 11:35,4.9,,,151.7,0.9,47.1,,,,
8256,2023-01-01 11:40,5.3,,,130.5,1.2,45.8,,,,
8256,2023-01-01 11:45,5.5,,,111.6,1.1,44.7,,,,
8256,2023-01-01 11:50,5.8,,,146.1,1.1,43.4,,,,
8256,2023-01-01 11:55,5.7,,,168.1,2,43.6,,,,
8256,2023-01-01 12:00,5.6,,,158.5,1.3,44.2,,,,
8256,2023-01-01 12:05,6,,,153,1.7,43.1,,,,
8256,2023-01-01 12:10,6.1,,,161,2.1,43.1,,,,
8256,2023-01-01 12:15,6,,,168.9,2.4,42.9,,,,
8256,2023-01-01 12:20,6.2,,,164.8,2.5,42.2,,,,
8256,2023-01-01 12:25,6.3,,,170.4,2.3,41.9,,,,
8256,2023-01-01 12:30,6.6,,,166.8,2.7,40.8,,,,
8256,2023-01-01 12:35,6.6,,,169.7,3.1,40.7,,,,
8256,2023-01-01 12:40,6.8,,,159,2.3,40.3,,,,
8256,2023-01-01 12:45,6.9,,,164.1,2.9,39.6,,,,
8256,2023-01-01 12:50,7.1,,,165.4,2.2,39.5,,,,
8256,2023-01-01 12:55,7.2,,,171.5,2.8,38.9,,,,
8256,2023-01-01 13:00,7.1,,,162.3,2.5,39.1,,,,
8256,2023-01-01 13:05,7.5,,,148.8,2.7,38.7,,,,
8256,2023-01-01 13:10,7.5,,,148.8,2.1,38.5,,,,
8256,2023-01-01 13:15,7.7,,,153.7,2.3,38.1,,,,
8256,2023-01-01 13:20,7.7,,,166.2,1.9,37.9,,,,
8256,2023-01-01 13:25,7.9,,,151.7,1.9,37.5,,,,
8256,2023-01-01 13:30,8,,,160.4,2,37.1,,,,
8256,2023-01-01 13:35,8.2,,,163.2,1.4,36.9,,,,
8256,2023-01-01 13:40,8.4,,,124.5,1.2,36.3,,,,
8256,2023-01-01 13:45,9.1,,,148.8,0.7,34.9,,,,
8256,2023-01-01 13:50,9.1,,,346.8,2.5,33.1,,,,
8256,2023-01-01 13:55,8.9,,,336.7,2.1,32.8,,,,
8256,2023-01-01 14:00,8.9,,,320.9,3.4,32,,,,
8256,2023-01-01 14:05,8.8,,,297.4,3.9,31.9,,,,
8256,2023-01-01 14:10,8.8,,,290.2,1.8,31.7,,,,
8256,2023-01-01 14:15,8.9,,,289.7,4.1,30.8,,,,
8256,2023-01-01 14:20,9,,,324,2.5,31.8,,,,
8256,2023-01-01 14:25,9.1,,,322.1,3.6,32.4,,,,
8256,2023-01-01 14:30,9,,,319.7,3.1,32.5,,,,
8256,2023-01-01 14:35,9,,,316.5,2.2,33,,,,
8256,2023-01-01 14:40,9,,,332.7,2.7,33.1,,,,
8256,2023-01-01 14:45,8.9,,,328.6,3.2,33.4,,,,
8256,2023-01-01 14:50,8.8,,,314.5,3.4,33.4,,,,
8256,2023-01-01 14:55,8.8,,,333.3,1.9,33.8,,,,
8256,2023-01-01 15:00,8.8,,,318.6,2.5,34.2,,,,
8256,2023-01-01 15:05,8.7,,,320.7,2.9,34.8,,,,
8256,2023-01-01 15:10,8.6,,,315.7,2.9,34.9,,,,
8256,2023-01-01 15:15,8.4,,,325.5,3.4,35.5,,,,
8256,2023-01-01 15:20,8.4,,,334.3,2.8,35.9,,,,
8256,2023-01-01 15:25,8.4,,,319.3,2.9,35.8,,,,
8256,2023-01-01 15:30,8.4,,,328.2,2.6,36.4,,,,
8256,2023-01-01 15:35,8.3,,,330.9,2.8,36.9,,,,
8256,2023-01-01 15:40,8.3,,,321.8,2.9,37,,,,
8256,2023-01-01 15:45,8.2,,,316.5,3,37.4,,,,
8256,2023-01-01 15:50,8.2,,,312.7,3.1,37.5,,,,
8256,2023-01-01 15:55,8.1,,,316.2,2.8,37.6,,,,
8256,2023-01-01 16:00,8,,,320.4,2.5,37.8,,,,
8256,2023-01-01 16:05,8,,,313.9,3.2,37.8,,,,
8256,2023-01-01 16:10,7.9,,,310.7,3.7,37.9,,,,
8256,2023-01-01 16:15,7.9,,,308.6,3.3,38.1,,,,
8256,2023-01-01 16:20,7.8,,,316.2,3.6,38.3,,,,
8256,2023-01-01 16:25,7.8,,,311.6,3.1,38.2,,,,
8256,2023-01-01 16:30,7.7,,,318.4,2.1,38.5,,,,
8256,2023-01-01 16:35,7.6,,,314.3,2.8,38.6,,,,
8256,2023-01-01 16:40,7.6,,,312.2,2.5,38.6,,,,
8256,2023-01-01 16:45,7.5,,,310.6,2.6,38.9,,,,
8256,2023-01-01 16:50,7.5,,,316.6,2.4,39.1,,,,
8256,2023-01-01 16:55,7.3,,,316.5,2.5,39.4,,,,
8256,2023-01-01 17:00,7.2,,,308.1,2.5,39.5,,,,
8256,2023-01-01 17:05,7.1,,,310.8,2.5,39.7,,,,
8256,2023-01-01 17:10,7,,,311.1,2.5,39.8,,,,
8256,2023-01-01 17:15,6.8,,,318,2.4,40.3,,,,
8256,2023-01-01 17:20,6.8,,,312,2.3,40.4,,,,
8256,2023-01-01 17:25,6.6,,,314.7,2.1,40.8,,,,
8256,2023-01-01 17:30,6.6,,,313.5,2.3,40.8,,,,
8256,2023-01-01 17:35,6.5,,,323.9,2.3,41.2,,,,
8256,2023-01-01 17:40,6.3,,,322.8,2.1,41.9,,,,
8256,2023-01-01 17:45,6.1,,,315.6,2.1,42.2,,,,
8256,2023-01-01 17:50,6.1,,,309.7,2.9,41.9,,,,
8256,2023-01-01 17:55,6.2,,,319.3,3.3,41.5,,,,
8256,2023-01-01 18:00,6.1,,,325.9,3.2,41.7,,,,
8256,2023-01-01 18:05,5.9,,,331.4,2.8,42.1,,,,
8256,2023-01-01 18:10,5.8,,,326.1,2.5,42.6,,,,
8256,2023-01-01 18:15,5.7,,,321.7,2.6,42.3,,,,
8256,2023-01-01 18:20,5.7,,,331.1,2.8,42.3,,,,
8256,2023-01-01 18:25,5.5,,,331.8,2.1,42.6,,,,
8256,2023-01-01 18:30,5.5,,,342.4,2.4,42.4,,,,
8256,2023-01-01 18:35,5.4,,,319.3,2,42.6,,,,
8256,2023-01-01 18:40,5.5,,,324.7,2.9,41.8,,,,
8256,2023-01-01 18:45,5.5,,,332.4,2.6,41.3,,,,
8256,2023-01-01 18:50,5.4,,,313.2,1.7,41.8,,,,
8256,2023-01-01 18:55,5.3,,,316.3,2.2,41.7,,,,
8256,2023-01-01 19:00,5.2,,,318.1,1.5,41.9,,,,
8256,2023-01-01 19:05,5.2,,,316.6,2.4,41.5,,,,
8256,2023-01-01 19:10,5.3,,,322.2,2.6,40.9,,,,
8256,2023-01-01 19:15,5.2,,,326.3,2.5,40.6,,,,
8256,2023-01-01 19:20,5.2,,,324.7,2.9,40.3,,,,
8256,2023-01-01 19:25,5.2,,,334.9,2.2,40,,,,
8256,2023-01-01 19:30,5.1,,,329.1,2.2,39.8,,,,
8256,2023-01-01 19:35,5.2,,,335.3,3,38.9,,,,
8256,2023-01-01 19:40,5.2,,,336.3,3.3,38.3,,,,
8256,2023-01-01 19:45,5.1,,,343.2,3,38.1,,,,
8256,2023-01-01 19:50,5.1,,,336,2.8,37.9,,,,
8256,2023-01-01 19:55,5.1,,,342.8,2.4,37.2,,,,
8256,2023-01-01 20:00,5.1,,,351.6,2.2,36.9,,,,
8256,2023-01-01 20:05,5,,,343.7,2.3,36.6,,,,
8256,2023-01-01 20:10,5,,,341.2,2.2,36.3,,,,
8256,2023-01-01 20:15,4.9,,,352.3,2.3,35.9,,,,
8256,2023-01-01 20:20,4.9,,,24.1,1.9,35.3,,,,
8256,2023-01-01 20:25,4.9,,,15.8,1.9,35,,,,
8256,2023-01-01 20:30,4.8,,,23,2,34.8,,,,
8256,2023-01-01 20:35,4.8,,,14,1.7,34.5,,,,
8256,2023-01-01 20:40,4.8,,,23.6,1.4,34.5,,,,
8256,2023-01-01 20:45,4.7,,,24.3,1.4,34.8,,,,
8256,2023-01-01 20:50,4.7,,,2.5,1.6,34.8,,,,
8256,2023-01-01 20:55,4.6,,,14.4,0.7,35.3,,,,
8256,2023-01-01 21:00,4.5,,,16,1.2,35.3,,,,
8256,2023-01-01 21:05,4.5,,,22.8,1.1,35.3,,,,
8256,2023-01-01 21:10,4.5,,,83.5,0.7,35.1,,,,
8256,2023-01-01 21:15,4.4,,,80.4,0.9,34.3,,,,
8256,2023-01-01 21:20,4.5,,,55,0.7,33.5,,,,
8256,2023-01-01 21:25,4.4,,,66.2,0.6,33.2,,,,
8256,2023-01-01 21:30,4.4,,,23.6,0.6,33,,,,
8256,2023-01-01 21:35,4.3,,,356.8,1,32.7,,,,
8256,2023-01-01 21:40,4.2,,,343.4,0.8,33.3,,,,
8256,2023-01-01 21:45,4.1,,,300.6,0.6,33.8,,,,
8256,2023-01-01 21:50,4.1,,,154.5,0.1,32.8,,,,
8256,2023-01-01 21:55,4,,,133.6,0.2,33,,,,
8256,2023-01-01 22:00,3.9,,,324.3,0.6,32.6,,,,
8256,2023-01-01 22:05,4.1,,,316,1.6,31.4,,,,
8256,2023-01-01 22:10,4,,,320.2,1.7,30.7,,,,
8256,2023-01-01 22:15,4.1,,,326.2,2,29.9,,,,
8256,2023-01-01 22:20,4,,,316.4,1.9,29.8,,,,
8256,2023-01-01 22:25,3.9,,,321.3,2.1,30,,,,
8256,2023-01-01 22:30,3.9,,,307.6,1.6,30.3,,,,
8256,2023-01-01 22:35,3.8,,,310.8,1.7,30.3,,,,
8256,2023-01-01 22:40,3.8,,,309.7,2,30.4,,,,
8256,2023-01-01 22:45,3.7,,,311.7,1.5,30.4,,,,
8256,2023-01-01 22:50,3.6,,,307.9,1.3,30.8,,,,
8256,2023-01-01 22:55,3.4,,,314.7,1.2,31.2,,,,
8256,2023-01-01 23:00,3.5,,,325.4,2.3,29.9,,,,
8256,2023-01-01 23:05,3.5,,,322.2,1.3,29.5,,,,
8256,2023-01-01 23:10,3.5,,,311.9,1.4,29.5,,,,
8256,2023-01-01 23:15,3.5,,,307.8,1.3,29.7,,,,
8256,2023-01-01 23:20,3.3,,,322.3,0.7,29.8,,,,
8256,2023-01-01 23:25,3.2,,,271.1,0.5,30.4,,,,
8256,2023-01-01 23:30,3.1,,,240.5,0.2,30.5,,,,
8256,2023-01-01 23:35,3.1,,,164.8,0.8,31.1,,,,
8256,2023-01-01 23:40,3,,,153,0.9,32.1,,,,
8256,2023-01-01 23:45,2.8,,,126.6,0.7,32.9,,,,
8256,2023-01-01 23:50,2.7,,,150.3,1,33.2,,,,
8256,2023-01-01 23:55,2.8,,,130,1.3,33.6,,,,
8256,2023-01-02 0:00,2.7,,,194,0.4,34.5,,,,
8256,2023-01-02 0:05,2.5,,,107.4,0.3,34.5,,,,
8256,2023-01-02 0:10,2.4,,,338.5,0.4,34.6,,,,
8256,2023-01-02 0:15,2.5,,,5.4,0.8,32.3,,,,
8256,2023-01-02 0:20,2.6,,,31.2,0.7,30.8,,,,
8256,2023-01-02 0:25,2.7,,,43.3,0.7,31.3,,,,
8256,2023-01-02 0:30,2.5,,,170.5,0.7,33.1,,,,
8256,2023-01-02 0:35,2.3,,,160.5,1,34.3,,,,
8256,2023-01-02 0:40,2.3,,,162.5,0.2,34.5,,,,
8256,2023-01-02 0:45,2.3,,,70.9,0.7,33.9,,,,
8256,2023-01-02 0:50,2.4,,,117.1,0.6,33.2,,,,
8256,2023-01-02 0:55,2.4,,,116.8,0.5,32.9,,,,
8256,2023-01-02 1:00,2.4,,,13.7,1.2,32.5,,,,
8256,2023-01-02 1:05,2.5,,,333.1,1.3,30.5,,,,
8256,2023-01-02 1:10,2.6,,,350,2,29.1,,,,
8256,2023-01-02 1:15,2.9,,,334.4,1.7,27,,,,
8256,2023-01-02 1:20,2.8,,,349.3,1.9,27,,,,
8256,2023-01-02 1:25,2.9,,,0.3,1.5,26.8,,,,
8256,2023-01-02 1:30,2.9,,,17.7,1.4,26.7,,,,
8256,2023-01-02 1:35,2.6,,,13.6,0.5,28.8,,,,
8256,2023-01-02 1:40,2.5,,,158.5,0.8,28.8,,,,
8256,2023-01-02 1:45,2.5,,,131.6,0.3,27.8,,,,
8256,2023-01-02 1:50,2.5,,,98,0.6,27.5,,,,
8256,2023-01-02 1:55,2.5,,,9.7,0.8,27.8,,,,
8256,2023-01-02 2:00,2.5,,,34.2,0.8,27.8,,,,
8256,2023-01-02 2:05,2.4,,,37.5,0.9,28.8,,,,
8256,2023-01-02 2:10,2.4,,,16.4,1,27.2,,,,
8256,2023-01-02 2:15,2.5,,,27.9,1.2,27.1,,,,
8256,2023-01-02 2:20,2.4,,,16.4,1.3,27.7,,,,
8256,2023-01-02 2:25,2.2,,,359,1.4,28.5,,,,
8256,2023-01-02 2:30,2.1,,,351,1.7,29,,,,
8256,2023-01-02 2:35,2,,,8.2,1.3,28.5,,,,
8256,2023-01-02 2:40,2,,,15.5,1.8,28.6,,,,
8256,2023-01-02 2:45,1.9,,,2,1.4,28.8,,,,
8256,2023-01-02 2:50,2.2,,,12.5,2,25.6,,,,
8256,2023-01-02 2:55,2.1,,,9.9,2.1,26.2,,,,
8256,2023-01-02 3:00,2,,,26.7,1.6,26,,,,
8256,2023-01-02 3:05,2.2,,,32.9,2.2,24.5,,,,
8256,2023-01-02 3:10,2.1,,,27.4,2,23.7,,,,
8256,2023-01-02 3:15,2.2,,,34.4,1.7,23.3,,,,
8256,2023-01-02 3:20,2.1,,,17.5,1.7,23.7,,,,
8256,2023-01-02 3:25,2.1,,,16.3,1.1,22.9,,,,
8256,2023-01-02 3:30,2.1,,,13.1,1.2,22.9,,,,
8256,2023-01-02 3:35,2.1,,,27.5,1.5,22.4,,,,
8256,2023-01-02 3:40,2,,,15.9,1.8,22.2,,,,
8256,2023-01-02 3:45,1.9,,,19.6,1.8,22,,,,
8256,2023-01-02 3:50,1.9,,,19.3,1.8,21.5,,,,
8256,2023-01-02 3:55,1.9,,,6.9,1.9,20.7,,,,
8256,2023-01-02 4:00,1.9,,,358.8,1.6,20.8,,,,
8256,2023-01-02 4:05,1.9,,,2.7,1.7,20.2,,,,
8256,2023-01-02 4:10,1.9,,,16.7,1.6,20.1,,,,
8256,2023-01-02 4:15,1.8,,,17.9,2.1,19.7,,,,
8256,2023-01-02 4:20,1.8,,,14.9,1.8,19.5,,,,
8256,2023-01-02 4:25,1.8,,,20.7,1.5,19.2,,,,
8256,2023-01-02 4:30,1.8,,,20.3,1.8,18.9,,,,
8256,2023-01-02 4:35,1.8,,,357.1,1.4,18.1,,,,
8256,2023-01-02 4:40,1.9,,,358.3,2.1,17.5,,,,
8256,2023-01-02 4:45,1.8,,,347.7,1.4,17.7,,,,
8256,2023-01-02 4:50,1.8,,,7.4,2.1,17.2,,,,
8256,2023-01-02 4:55,1.8,,,354.5,1.8,17.3,,,,
8256,2023-01-02 5:00,1.8,,,351.4,1.6,17.4,,,,
8256,2023-01-02 5:05,1.8,,,349.7,1.7,17.2,,,,
8256,2023-01-02 5:10,1.8,,,352.6,2,17,,,,
8256,2023-01-02 5:15,1.8,,,355.2,2.1,16.6,,,,
8256,2023-01-02 5:20,1.8,,,5.1,2.1,16.6,,,,
8256,2023-01-02 5:25,1.8,,,357.7,2.1,16.4,,,,
8256,2023-01-02 5:30,1.8,,,357.4,1.9,16.2,,,,
8256,2023-01-02 5:35,1.8,,,357.5,1.5,16.4,,,,
8256,2023-01-02 5:40,1.8,,,2.5,1.5,15.6,,,,
8256,2023-01-02 5:45,1.8,,,10,2.1,16,,,,
8256,2023-01-02 5:50,1.8,,,7.6,1.6,15.7,,,,
8256,2023-01-02 5:55,1.7,,,0.4,1.7,16,,,,
8256,2023-01-02 6:00,1.8,,,1,1.9,15.9,,,,
8256,2023-01-02 6:05,1.7,,,328.1,1,16.2,,,,
8256,2023-01-02 6:10,1.7,,,331.3,1.1,16.4,,,,
8256,2023-01-02 6:15,1.6,,,357.9,1.7,16.4,,,,
8256,2023-01-02 6:20,1.7,,,6.8,2.1,15.8,,,,
8256,2023-01-02 6:25,1.8,,,352.4,1.6,15.7,,,,
8256,2023-01-02 6:30,1.7,,,335.7,0.6,16.3,,,,
8256,2023-01-02 6:35,1.7,,,16.6,1.4,16.8,,,,
8256,2023-01-02 6:40,1.6,,,29.8,1.1,17,,,,
8256,2023-01-02 6:45,1.6,,,316.3,1.1,17.1,,,,
8256,2023-01-02 6:50,1.6,,,272.8,0.7,17.6,,,,
8256,2023-01-02 6:55,1.5,,,296.4,0.4,18,,,,
8256,2023-01-02 7:00,1.4,,,17.6,0.7,18.2,,,,
8256,2023-01-02 7:05,1.4,,,8.9,1,18.2,,,,
8256,2023-01-02 7:10,1.4,,,14.2,2,18.9,,,,
8256,2023-01-02 7:15,1.2,,,12.5,2,19.5,,,,
8256,2023-01-02 7:20,1.2,,,12.1,1.9,19.7,,,,
8256,2023-01-02 7:25,1.2,,,11,1.7,19.9,,,,
8256,2023-01-02 7:30,1.1,,,12.9,2,20.3,,,,
8256,2023-01-02 7:35,1.1,,,6.1,2.1,20.2,,,,
8256,2023-01-02 7:40,1.1,,,6.4,2.5,19.7,,,,
8256,2023-01-02 7:45,1.2,,,21,2.7,19.6,,,,
8256,2023-01-02 7:50,1.2,,,14.4,2.5,19.8,,,,
8256,2023-01-02 7:55,1.4,,,22.3,2.6,19.5,,,,
8256,2023-01-02 8:00,1.4,,,10,1.4,19.8,,,,
8256,2023-01-02 8:05,1.4,,,339.4,1,19.9,,,,
8256,2023-01-02 8:10,1.4,,,304.6,1.4,19.2,,,,
