지점,일시,기온(℃),0.1mm 일 누적 강수량(mm),0.5mm 일 누적 강수량(mm),풍향(16방위),풍속(m/s),상대습도(%),현지기압(hPa),해면기압(hPa),일 누적 일사(MJ/m2),일 누적 일조(hr)
8255,2023-04-01 06:35,7.9,,,223,.5,67,,,,
8255,2023-04-01 06:40,7.8,,,257.3,.5,67,,,,
8255,2023-04-01 06:45,7.7,,,263.7,.6,68,,,,
8255,2023-04-01 06:50,7.7,,,271.2,.8,68,,,,
8255,2023-04-01 06:55,7.7,,,237.7,.6,68,,,,
8255,2023-04-01 07:00,7.8,,,255.3,.6,67,,,,
8255,2023-04-01 07:05,7.8,,,252.3,.6,67,,,,
8255,2023-04-01 07:10,7.8,,,244.4,.4,67,,,,
8255,2023-04-01 07:15,8.1,,,248.5,.3,66,,,,
8255,2023-04-01 07:20,8.4,,,295.9,.3,65,,,,
8255,2023-04-01 07:25,8.8,,,191.7,.3,64,,,,
8255,2023-04-01 07:30,9.1,,,200,.5,62,,,,
8255,2023-04-01 07:35,9.3,,,188.5,1,61,,,,
8255,2023-04-01 07:40,9.3,,,185.2,.9,62,,,,
8255,2023-04-01 07:45,9.6,,,161.8,.7,61,,,,
8255,2023-04-01 07:50,9.8,,,190.6,.9,62,,,,
8255,2023-04-01 07:55,9.7,,,176.9,.9,62,,,,
8255,2023-04-01 08:00,9.9,,,187,.9,61,,,,
8255,2023-04-01 08:10,10.3,,,187.6,.9,59,,,,
8255,2023-04-01 08:15,10.7,,,181.4,.8,58,,,,
8255,2023-04-01 08:20,10.9,,,168.9,1.2,58,,,,
8255,2023-04-01 08:25,10.8,,,189.5,1.1,59,,,,
8255,2023-04-01 08:30,10.8,,,221.8,1.1,60,,,,
8255,2023-04-01 08:35,11.1,,,203,.9,60,,,,
8255,2023-04-01 08:40,11.7,,,190.7,.7,56,,,,
8255,2023-04-01 08:45,12.3,,,181.1,.6,55,,,,
8255,2023-04-01 08:50,12.9,,,174.6,.3,53,,,,
8255,2023-04-01 08:55,13.2,,,201.3,.7,52,,,,
8255,2023-04-01 09:00,13.4,,,179.8,.7,51,,,,
8255,2023-04-01 09:05,13.8,,,276.2,.3,48,,,,
8255,2023-04-01 09:10,14.5,,,16.2,.7,43,,,,
8255,2023-04-01 09:15,14.9,,,16.9,.9,41,,,,
8255,2023-04-01 09:20,15.5,,,59.3,.7,39,,,,
8255,2023-04-01 09:25,16.4,,,152,.4,38,,,,
8255,2023-04-01 09:30,16.2,,,185.5,1.1,39,,,,
8255,2023-04-01 09:35,16.3,,,160.9,.5,39,,,,
8255,2023-04-01 09:40,17.1,,,177.6,.6,37,,,,
8255,2023-04-01 09:45,16.9,,,189.9,1.1,38,,,,
8255,2023-04-01 09:50,16.8,,,184.1,.6,40,,,,
8255,2023-04-01 09:55,17.5,,,189.1,.7,38,,,,
8255,2023-04-01 10:00,17.5,,,174.1,.9,39,,,,
8255,2023-04-01 10:05,17.7,,,135.3,.2,38,,,,
8255,2023-04-01 10:10,18.5,,,140.1,.2,36,,,,
8255,2023-04-01 10:15,18.7,,,185.9,.8,35,,,,
8255,2023-04-01 10:20,18.3,,,182.8,.8,36,,,,
8255,2023-04-01 10:25,18.8,,,169.3,1.2,35,,,,
8255,2023-04-01 10:30,18.3,,,180.9,1.6,35,,,,
8255,2023-04-01 10:35,18.6,,,121.8,.9,35,,,,
8255,2023-04-01 10:40,18.7,,,84.8,1.8,32,,,,
8255,2023-04-01 10:45,18.8,,,86.7,.9,32,,,,
8255,2023-04-01 10:50,19.2,,,85,.9,31,,,,
8255,2023-04-01 10:55,19.6,,,66.4,1.5,30,,,,
8255,2023-04-01 11:00,19.5,,,73,1.2,30,,,,
8255,2023-04-01 11:05,20,,,86.3,1.6,29,,,,
8255,2023-04-01 11:10,19.9,,,78.8,1.3,30,,,,
8255,2023-04-01 11:15,20,,,87.9,1.8,30,,,,
8255,2023-04-01 11:20,19.9,,,95.9,1.9,30,,,,
8255,2023-04-01 11:25,20.2,,,80.4,1.8,29,,,,
8255,2023-04-01 11:30,20.4,,,71.1,1.8,28,,,,
8255,2023-04-01 11:35,20.7,,,46.4,.4,27,,,,
8255,2023-04-01 11:40,21.1,,,35.3,1.4,27,,,,
8255,2023-04-01 11:45,21.3,,,62.8,1.5,27,,,,
8255,2023-04-01 11:50,21.3,,,83.7,1.7,24,,,,
8255,2023-04-01 11:55,21.5,,,76.2,1,23,,,,
8255,2023-04-01 12:00,21.7,,,79.2,1.8,23,,,,
8255,2023-04-01 12:05,21.8,,,72.7,.8,21,,,,
8255,2023-04-01 12:10,22.2,,,98.6,1.2,18,,,,
8255,2023-04-01 12:15,22.2,,,89.6,1.1,19,,,,
8255,2023-04-01 12:20,22.1,,,81.3,2.7,19,,,,
8255,2023-04-01 12:25,22,,,86.3,2,18,,,,
8255,2023-04-01 12:30,22.1,,,82.6,1.7,18,,,,
8255,2023-04-01 12:35,22.1,,,80.9,2.7,18,,,,
8255,2023-04-01 12:40,22.1,,,91.7,2,19,,,,
8255,2023-04-01 12:45,22.7,,,77.7,1.9,18,,,,
8255,2023-04-01 12:50,22.6,,,69.5,1.9,18,,,,
8255,2023-04-01 12:55,22.6,,,41.3,1.9,17,,,,
8255,2023-04-01 13:00,22.8,,,35.9,2.2,17,,,,
8255,2023-04-01 13:05,22.8,,,48.3,1.7,15,,,,
8255,2023-04-01 13:10,22.7,,,92,2.3,15,,,,
8255,2023-04-01 13:15,22.7,,,98,1.3,16,,,,
8255,2023-04-01 13:20,22.8,,,69.6,1.7,16,,,,
8255,2023-04-01 13:25,23.1,,,61.3,1.6,16,,,,
8255,2023-04-01 13:30,23.3,,,59.9,1.4,16,,,,
8255,2023-04-01 13:35,23.4,,,62.7,1.5,16,,,,
8255,2023-04-01 13:40,23.4,,,82.3,2.1,17,,,,
8255,2023-04-01 13:45,23.2,,,75,2.2,17,,,,
8255,2023-04-01 13:50,23.3,,,28.7,2.1,16,,,,
8255,2023-04-01 13:55,23.3,,,28.7,2.2,17,,,,
8255,2023-04-01 14:00,23.3,,,34.9,2.3,17,,,,
8255,2023-04-01 14:05,23.6,,,35.5,2.2,17,,,,
8255,2023-04-01 14:10,23.6,,,67.3,1.2,17,,,,
8255,2023-04-01 14:15,23.7,,,77.8,1.8,17,,,,
8255,2023-04-01 14:20,23.6,,,73.4,2.3,17,,,,
8255,2023-04-01 14:25,23.7,,,88.4,1.1,17,,,,
8255,2023-04-01 14:30,23.9,,,55.1,1.3,17,,,,
8255,2023-04-01 14:35,24.1,,,85.4,1.5,16,,,,
8255,2023-04-01 14:40,23.9,,,49.5,.9,16,,,,
8255,2023-04-01 14:45,24.2,,,81.3,1.8,16,,,,
8255,2023-04-01 14:50,23.7,,,63.7,1.1,16,,,,
8255,2023-04-01 14:55,23.8,,,18.1,1.2,16,,,,
8255,2023-04-01 15:00,24.1,,,21.4,1.2,17,,,,
8255,2023-04-01 15:05,24.5,,,62.3,1,16,,,,
8255,2023-04-01 15:10,24.5,,,67.1,.7,16,,,,
8255,2023-04-01 15:15,24.8,,,103,.3,15,,,,
8255,2023-04-01 15:20,24.8,,,64.5,1.6,15,,,,
8255,2023-04-01 15:25,23.9,,,72.6,1.8,16,,,,
8255,2023-04-01 15:30,23.9,,,72.4,3.3,17,,,,
8255,2023-04-01 15:35,23.9,,,89,2.1,16,,,,
8255,2023-04-01 15:40,23.8,,,85.2,1.2,16,,,,
8255,2023-04-01 15:45,24.4,,,38.3,.7,16,,,,
8255,2023-04-01 15:50,24.3,,,87.7,2,16,,,,
8255,2023-04-01 15:55,24.1,,,113.5,.9,16,,,,
8255,2023-04-01 16:00,24.1,,,41.9,.7,16,,,,
8255,2023-04-01 16:05,24.1,,,126,1.1,16,,,,
8255,2023-04-01 16:10,24.3,,,167.4,1,23,,,,
8255,2023-04-01 16:15,23.6,,,186.7,.5,27,,,,
8255,2023-04-01 16:20,23.2,,,162.5,.6,29,,,,
8255,2023-04-01 16:25,22.9,,,209.6,.7,29,,,,
8255,2023-04-01 16:30,22.8,,,112.4,.8,30,,,,
8255,2023-04-01 16:35,22.5,,,121.3,.9,31,,,,
8255,2023-04-01 16:40,22.4,,,150.5,.5,31,,,,
8255,2023-04-01 16:45,22.5,,,171.3,1,31,,,,
8255,2023-04-01 16:50,22.3,,,191.8,1.3,30,,,,
8255,2023-04-01 16:55,21.8,,,176.5,1.6,30,,,,
8255,2023-04-01 17:00,21.7,,,190.8,1.5,30,,,,
8255,2023-04-01 17:05,21.5,,,165,.8,30,,,,
8255,2023-04-01 17:10,21.5,,,167.2,.4,31,,,,
8255,2023-04-01 17:15,21.6,,,111,.9,30,,,,
8255,2023-04-01 17:20,21.1,,,105.4,1.2,31,,,,
8255,2023-04-01 17:25,21,,,110.3,.9,31,,,,
8255,2023-04-01 17:30,20.9,,,158.2,.8,32,,,,
8255,2023-04-01 17:35,20.6,,,120.4,.9,32,,,,
8255,2023-04-01 17:40,20.8,,,161.9,.8,31,,,,
8255,2023-04-01 17:45,20.5,,,115.5,.9,31,,,,
8255,2023-04-01 17:50,20.4,,,120.1,1.3,32,,,,
8255,2023-04-01 17:55,20.2,,,133.2,.9,32,,,,
8255,2023-04-01 18:00,20.1,,,100.4,1,32,,,,
8255,2023-04-01 18:05,20,,,130,.8,31,,,,
8255,2023-04-01 18:10,19.9,,,117.3,.8,31,,,,
8255,2023-04-01 18:15,19.8,,,110.6,.7,31,,,,
8255,2023-04-01 18:20,19.7,,,120.6,.6,31,,,,
8255,2023-04-01 18:25,19.5,,,151.3,.8,31,,,,
8255,2023-04-01 18:30,19.3,,,166.7,.8,31,,,,
8255,2023-04-01 18:35,19.1,,,137.5,.9,32,,,,
8255,2023-04-01 18:40,18.9,,,128.8,.8,33,,,,
8255,2023-04-01 18:45,18.8,,,98.5,.9,33,,,,
8255,2023-04-01 18:50,18.6,,,137.6,1,33,,,,
8255,2023-04-01 18:55,18.6,,,165.2,.4,34,,,,
8255,2023-04-01 19:00,18.4,,,176,.5,35,,,,
8255,2023-04-01 19:05,18.3,,,148.8,.7,36,,,,
8255,2023-04-01 19:10,18.1,,,156.8,1,37,,,,
8255,2023-04-01 19:15,18.1,,,159.3,.8,37,,,,
8255,2023-04-01 19:20,18,,,143.9,.2,38,,,,
8255,2023-04-01 19:25,17.9,,,148.2,.3,38,,,,
8255,2023-04-01 19:30,17.7,,,151.4,.6,39,,,,
8255,2023-04-01 19:35,17.7,,,191.9,.4,39,,,,
8255,2023-04-01 19:40,17.6,,,132.5,.5,40,,,,
8255,2023-04-01 19:45,17.6,,,122.9,.5,40,,,,
8255,2023-04-01 19:50,17.5,,,146.1,.8,40,,,,
8255,2023-04-01 19:55,17.5,,,222.9,.7,40,,,,
8255,2023-04-01 20:00,17.4,,,192.5,.4,40,,,,
8255,2023-04-01 20:05,17.3,,,218.7,.7,40,,,,
8255,2023-04-01 20:10,17.3,,,193.6,.8,40,,,,
8255,2023-04-01 20:15,17.2,,,190.3,.8,40,,,,
8255,2023-04-01 20:20,17.1,,,174.9,1,41,,,,
8255,2023-04-01 20:25,17,,,122.4,.4,42,,,,
8255,2023-04-01 20:30,16.8,,,155.1,.6,43,,,,
8255,2023-04-01 20:35,16.8,,,158.8,.6,43,,,,
8255,2023-04-01 20:40,16.8,,,187.2,.5,43,,,,
8255,2023-04-01 20:45,16.7,,,183.3,.6,44,,,,
8255,2023-04-01 20:50,16.7,,,208.2,.8,44,,,,
8255,2023-04-01 20:55,16.5,,,136,.4,45,,,,
8255,2023-04-01 21:00,16.3,,,154,.3,45,,,,
8255,2023-04-01 21:05,16.3,,,194.5,.6,45,,,,
8255,2023-04-01 21:10,16.3,,,198.1,.7,45,,,,
8255,2023-04-01 21:15,16.3,,,222.5,.8,45,,,,
8255,2023-04-01 21:20,16.3,,,232.8,.3,45,,,,
8255,2023-04-01 21:25,16.1,,,139.1,.1,46,,,,
8255,2023-04-01 21:30,15.8,,,107.5,.3,48,,,,
8255,2023-04-01 21:35,15.5,,,120.6,.2,49,,,,
8255,2023-04-01 21:40,15.3,,,193.2,.2,50,,,,
8255,2023-04-01 21:45,15.2,,,205.1,.5,49,,,,
8255,2023-04-01 21:50,15.4,,,199.4,.8,48,,,,
8255,2023-04-01 21:55,15.3,,,204.9,.8,48,,,,
8255,2023-04-01 22:00,15.1,,,210.9,.7,49,,,,
8255,2023-04-01 22:05,15,,,229.4,.6,49,,,,
8255,2023-04-01 22:10,14.9,,,253.2,.5,49,,,,
8255,2023-04-01 22:15,14.7,,,345.6,.5,50,,,,
8255,2023-04-01 22:20,14.6,,,344.2,.8,50,,,,
8255,2023-04-01 22:25,14.7,,,149.7,.4,50,,,,
8255,2023-04-01 22:30,14.5,,,345.6,.7,52,,,,
8255,2023-04-01 22:35,14.5,,,134.9,.9,52,,,,
8255,2023-04-01 22:40,14.3,,,334.8,.8,53,,,,
8255,2023-04-01 22:45,14.3,,,85.2,1.1,53,,,,
8255,2023-04-01 22:50,14.1,,,65.2,.5,53,,,,
8255,2023-04-01 22:55,14,,,211.3,.6,54,,,,
8255,2023-04-01 23:00,13.9,,,275.2,.2,55,,,,
8255,2023-04-01 23:05,13.9,,,221.3,.4,56,,,,
8255,2023-04-01 23:10,13.8,,,255.8,.5,56,,,,
8255,2023-04-01 23:15,13.8,,,17.6,.3,54,,,,
8255,2023-04-01 23:20,13.6,,,311.8,.6,53,,,,
8255,2023-04-01 23:25,13.6,,,284.6,.8,53,,,,
8255,2023-04-01 23:30,13.4,,,228.6,.4,53,,,,
8255,2023-04-01 23:35,13.2,,,253.9,.6,53,,,,
8255,2023-04-01 23:40,13.2,,,250.2,.8,53,,,,
8255,2023-04-01 23:45,13.1,,,221.6,.7,54,,,,
8255,2023-04-01 23:50,12.9,,,242,.8,55,,,,
8255,2023-04-01 23:55,12.6,,,229.5,.5,56,,,,
8255,2023-04-02 00:00,12.5,,,227,.7,57,,,,
8255,2023-04-02 00:05,12.4,,,216.3,.9,57,,,,
8255,2023-04-02 00:10,12.2,,,217.8,.8,58,,,,
8255,2023-04-02 00:15,12.1,,,221.7,.7,58,,,,
8255,2023-04-02 00:20,11.9,,,248.7,.3,59,,,,
8255,2023-04-02 00:25,11.9,,,303.7,.1,59,,,,
8255,2023-04-02 00:30,11.7,,,196.8,.3,59,,,,
8255,2023-04-02 00:35,11.7,,,179.9,.3,60,,,,
8255,2023-04-02 00:40,11.6,,,195.8,.8,61,,,,
8255,2023-04-02 00:45,11.6,,,197.7,.8,61,,,,
8255,2023-04-02 00:50,11.6,,,228.7,.4,62,,,,
8255,2023-04-02 00:55,11.6,,,190.5,.7,61,,,,
8255,2023-04-02 01:00,11.6,,,199.2,.2,61,,,,
8255,2023-04-02 01:05,11.5,,,7.1,.4,61,,,,
8255,2023-04-02 01:10,11.5,,,238.5,.1,61,,,,
8255,2023-04-02 01:15,11.4,,,264.3,.5,61,,,,
8255,2023-04-02 01:20,11.5,,,246.6,.6,60,,,,
8255,2023-04-02 01:25,11.4,,,234.8,.4,60,,,,
8255,2023-04-02 01:30,11.4,,,216.7,.3,61,,,,
8255,2023-04-02 01:35,11.4,,,189.1,.5,61,,,,
8255,2023-04-02 01:40,11.2,,,200,.8,62,,,,
8255,2023-04-02 01:45,11.1,,,195.2,.7,62,,,,
8255,2023-04-02 01:50,10.9,,,189.8,.8,62,,,,
8255,2023-04-02 01:55,10.8,,,203.2,1,63,,,,
8255,2023-04-02 02:00,10.7,,,193.6,.6,64,,,,
8255,2023-04-02 02:05,10.7,,,165.3,.4,64,,,,
8255,2023-04-02 02:10,10.7,,,181,.7,65,,,,
8255,2023-04-02 02:15,10.9,,,207.4,.7,67,,,,
8255,2023-04-02 02:20,10.7,,,201.3,.8,69,,,,
8255,2023-04-02 02:25,10.5,,,181.1,.7,70,,,,
8255,2023-04-02 02:30,10.6,,,198,.6,69,,,,
8255,2023-04-02 02:35,10.7,,,191,.9,70,,,,
8255,2023-04-02 02:40,10.7,,,196.2,.8,71,,,,
8255,2023-04-02 02:45,10.6,,,188.6,.4,71,,,,
8255,2023-04-02 02:50,10.6,,,195,.4,71,,,,
8255,2023-04-02 02:55,10.8,,,29.4,.9,67,,,,
8255,2023-04-02 03:00,11.8,,,32.7,.6,62,,,,
8255,2023-04-02 03:05,12,,,16.3,.9,62,,,,
8255,2023-04-02 03:10,12.1,,,50.9,.7,62,,,,
8255,2023-04-02 03:15,12,,,89.1,.3,62,,,,
8255,2023-04-02 03:20,11.9,,,50,.5,62,,,,
8255,2023-04-02 03:25,12.1,,,17.5,1,63,,,,
8255,2023-04-02 03:30,12.3,,,24.7,1.3,63,,,,
8255,2023-04-02 03:35,12.2,,,34.5,1,64,,,,
8255,2023-04-02 03:40,12.2,,,21.1,.9,64,,,,
8255,2023-04-02 03:45,12.1,,,19.1,1.3,64,,,,
8255,2023-04-02 03:50,12.2,,,24.2,2.7,64,,,,
8255,2023-04-02 03:55,12.2,,,27.6,2,64,,,,
8255,2023-04-02 04:00,12.2,,,18,1.7,64,,,,
8255,2023-04-02 04:05,12.1,,,46.7,.9,64,,,,
8255,2023-04-02 04:10,12,,,40,1,64,,,,
8255,2023-04-02 04:15,12,,,17.6,1.4,64,,,,
8255,2023-04-02 04:20,12,,,18.7,1.1,64,,,,
8255,2023-04-02 04:25,12,,,7.1,.8,64,,,,
8255,2023-04-02 04:30,11.9,,,357.7,1.4,64,,,,
8255,2023-04-02 04:35,11.9,,,18.1,1.5,64,,,,
8255,2023-04-02 04:40,11.9,,,19.8,1.4,64,,,,
8255,2023-04-02 04:45,11.9,,,20.5,1.4,65,,,,
8255,2023-04-02 04:50,11.8,,,20.3,1.5,65,,,,
8255,2023-04-02 04:55,11.8,,,15.1,1.7,66,,,,
8255,2023-04-02 05:00,11.8,,,23.2,1.9,66,,,,
8255,2023-04-02 05:05,11.7,,,21.7,1.5,66,,,,
8255,2023-04-02 05:10,11.7,,,28.8,1.7,66,,,,
8255,2023-04-02 05:15,11.7,,,10.6,1,66,,,,
8255,2023-04-02 05:20,11.6,,,16.5,1.4,67,,,,
8255,2023-04-02 05:25,11.6,,,20.9,1.3,66,,,,
8255,2023-04-02 05:30,11.7,,,22.6,1,66,,,,
8255,2023-04-02 05:35,11.7,,,12.4,1,66,,,,
8255,2023-04-02 05:40,11.7,,,18.9,1,66,,,,
8255,2023-04-02 05:45,11.6,,,29.6,.6,66,,,,
8255,2023-04-02 05:50,11.6,,,20.1,.8,66,,,,
8255,2023-04-02 05:55,11.6,,,7.2,.8,66,,,,
8255,2023-04-02 06:00,11.6,,,15.7,1.7,66,,,,
8255,2023-04-02 06:05,11.6,,,19.6,1.2,66,,,,
8255,2023-04-02 06:10,11.6,,,43,1.1,66,,,,
8255,2023-04-02 06:15,11.6,,,38.7,1.5,66,,,,
8255,2023-04-02 06:20,11.6,,,20.3,1,66,,,,
8255,2023-04-02 06:25,11.5,,,14.1,.8,67,,,,
8255,2023-04-02 06:30,11.5,,,23.8,1.1,67,,,,
8255,2023-04-02 06:35,11.6,,,30.7,1.2,66,,,,
8255,2023-04-02 06:40,11.7,,,22.1,1.2,66,,,,
8255,2023-04-02 06:45,11.8,,,40.6,.6,65,,,,
8255,2023-04-02 06:50,11.9,,,38.1,.5,64,,,,
8255,2023-04-02 06:55,12.1,,,125.5,.3,63,,,,
8255,2023-04-02 07:00,12.3,,,135.3,.3,63,,,,
8255,2023-04-02 07:05,12.4,,,50.8,.5,62,,,,
8255,2023-04-02 07:10,12.4,,,54.4,.5,62,,,,
8255,2023-04-02 07:15,12.6,,,74.4,.3,61,,,,
8255,2023-04-02 07:20,12.8,,,38.7,.7,60,,,,
8255,2023-04-02 07:25,12.7,,,27.7,.9,61,,,,
8255,2023-04-02 07:30,12.8,,,36.6,.8,60,,,,
8255,2023-04-02 07:35,13.2,,,63.6,.3,59,,,,
8255,2023-04-02 07:40,13.4,,,5.1,.4,57,,,,
8255,2023-04-02 07:45,13.5,,,169.5,.3,57,,,,
8255,2023-04-02 07:50,13.7,,,57.8,1,55,,,,
8255,2023-04-02 07:55,13.7,,,103.3,.5,55,,,,
8255,2023-04-02 08:00,13.9,,,346.4,.6,55,,,,
8255,2023-04-02 08:05,13.8,,,30.9,.7,55,,,,
8255,2023-04-02 08:10,14.2,,,86.3,1.1,53,,,,
8255,2023-04-02 08:15,14.1,,,10.6,.6,53,,,,
8255,2023-04-02 08:20,14.5,,,47.1,.6,51,,,,
8255,2023-04-02 08:25,14.6,,,46.8,1,50,,,,
8255,2023-04-02 08:30,14.7,,,15.9,.8,50,,,,
8255,2023-04-02 08:35,14.6,,,31,1.9,50,,,,
8255,2023-04-02 08:40,14.5,,,31.5,2,51,,,,
8255,2023-04-02 08:45,14.4,,,39.5,1.2,51,,,,
8255,2023-04-02 08:50,14.9,,,38.6,1.2,49,,,,
8255,2023-04-02 08:55,14.8,,,26.7,2.2,50,,,,
8255,2023-04-02 09:00,14.7,,,25.6,2.7,49,,,,
8255,2023-04-02 09:05,14.9,,,26.9,2.2,49,,,,
8255,2023-04-02 09:10,14.9,,,39.2,2,49,,,,
8255,2023-04-02 09:15,15.2,,,20.2,2,48,,,,
8255,2023-04-02 09:20,15.3,,,18.6,1.5,48,,,,
8255,2023-04-02 09:25,15.6,,,31.6,2.2,47,,,,
8255,2023-04-02 09:30,15.6,,,39.4,1.5,46,,,,
8255,2023-04-02 09:35,15.9,,,70.5,1.6,45,,,,
8255,2023-04-02 09:40,16.4,,,39.2,1.1,44,,,,
8255,2023-04-02 10:55,18.2,,,82.6,2.7,30,,,,
8255,2023-04-02 11:00,17.9,,,80.4,3.5,30,,,,
8255,2023-04-02 11:05,17.8,,,30.3,1.9,30,,,,
8255,2023-04-02 11:10,18.3,,,79,3.1,30,,,,
8255,2023-04-02 11:15,18.2,,,75.3,2.6,31,,,,
8255,2023-04-02 11:20,18.3,,,78.6,2.3,31,,,,
8255,2023-04-02 11:25,18.7,,,81.5,2.1,30,,,,
8255,2023-04-02 11:30,18.5,,,83.9,3.6,30,,,,
8255,2023-04-02 11:35,18.4,,,76.3,2.1,30,,,,
8255,2023-04-02 11:40,18.7,,,55,2.1,30,,,,
8255,2023-04-02 11:45,18.9,,,74.7,1.6,31,,,,
8255,2023-04-02 11:50,19.1,,,68.7,1.1,31,,,,
8255,2023-04-02 11:55,19.2,,,80.3,3.6,30,,,,
8255,2023-04-02 12:00,19,,,73.8,3.1,30,,,,
8255,2023-04-02 12:05,18.9,,,91,2.3,30,,,,
